Number of individuals;String cleaning time
4584;8.926999726099893e-06
4585;8.621002052677795e-06
4586;8.973001968115568e-06
4587;8.996001270134002e-06
4588;9.47499938774854e-06
4589;9.154002327704802e-06
4590;9.645002137403935e-06
4591;8.824001270113513e-06
4592;9.191000572172925e-06
4593;8.941999112721533e-06
4594;8.819999493425712e-06
4595;9.465999028179795e-06
4596;9.06000059330836e-06
4597;9.554001735523343e-06
4598;8.1409998529125e-06
4599;7.971997547429055e-06
4600;8.686001820024103e-06
4601;8.680002792971209e-06
4602;8.90800220076926e-06
4603;8.725000952836126e-06
4604;4.23359997512307e-05
4605;1.6881000192370266e-05
4606;1.6589998267591e-05
4607;1.4101999113336205e-05
4608;1.2779000826412812e-05
4609;1.2045999028487131e-05
4610;1.3186003343435004e-05
4611;1.3073000445729122e-05
4612;1.2141001207055524e-05
4613;1.1584001185838133e-05
4614;1.1485000868560746e-05
4615;1.2402000720612705e-05
4616;2.0507002773229033e-05
4617;1.2164997315267101e-05
4618;1.4286997611634433e-05
4619;1.1216001439606771e-05
4620;1.817600059439428e-05
4621;9.957002475857735e-06
4622;9.444000170333311e-06
4623;9.73699934547767e-06
4624;8.97099744179286e-06
4625;9.00799932423979e-06
4626;8.723000064492226e-06
4627;8.581999281886965e-06
4628;9.398998372489586e-06
4629;9.832001524046063e-06
4630;8.218001312343404e-06
4631;8.032999176066369e-06
4632;8.844999683788046e-06
4633;8.634000550955534e-06
4634;9.280000085709617e-06
4635;8.366001566173509e-06
4636;8.363000233657658e-06
4637;8.192997484002262e-06
4638;8.863000402925536e-06
4639;7.801001629559323e-06
4640;8.655999408802018e-06
4641;9.111998224398121e-06
4642;8.511997293680906e-06
4643;8.032002369873226e-06
4644;8.638999133836478e-06
4645;8.201001037377864e-06
4646;8.049002644838765e-06
4647;7.796999852871522e-06
4648;7.935999747132882e-06
4649;7.991999154910445e-06
4650;8.807000995147973e-06
4651;1.570699896547012e-05
4652;8.548999176127836e-06
4653;8.122002327581868e-06
4654;9.373001375934109e-06
4655;9.191000572172925e-06
4656;8.742001227801666e-06
4657;8.064998837653548e-06
4658;8.89000148163177e-06
4659;8.462000550935045e-06
4660;5.8048997743753716e-05
4661;9.34000127017498e-06
4662;9.239000064553693e-06
4663;8.112001523841172e-06
4664;8.396000339416787e-06
4665;8.151000656653196e-06
4666;8.738999895285815e-06
4667;8.421000529779121e-06
4668;8.9899986051023e-06
4669;8.925999281927943e-06
4670;8.718998287804425e-06
4671;8.889997843652964e-06
4672;8.179998985724524e-06
4673;8.860999514581636e-06
4674;8.465998689644039e-06
4675;8.41699875309132e-06
4676;8.33200101624243e-06
4677;8.757997420616448e-06
4678;8.815000910544768e-06
4679;8.046998118516058e-06
4680;8.945000445237383e-06
4681;8.748997061047703e-06
4682;8.430000889347866e-06
4683;8.702998457010835e-06
4684;9.20000093174167e-06
4685;7.96499807620421e-06
4686;1.1159001587657258e-05
4687;8.97099744179286e-06
4688;8.127000910462812e-06
4689;9.018000127980486e-06
4690;9.4600000011269e-06
4691;8.61000080476515e-06
4692;8.344999514520168e-06
4693;8.344999514520168e-06
4694;7.909999112598598e-06
4695;8.425999112660065e-06
4696;7.97999746282585e-06
4697;7.979000656632707e-06
4698;9.149996913038194e-06
4699;1.51169988384936e-05
4700;8.637998689664528e-06
4701;1.0277999535901472e-05
4702;8.919003448681906e-06
4703;7.824000931577757e-06
4704;7.935999747132882e-06
4705;7.785998604958877e-06
4706;1.3749999197898433e-05
4707;7.74200088926591e-06
4708;8.309998520417139e-06
4709;8.365997928194702e-06
4710;8.781997166806832e-06
4711;8.02300201030448e-06
4712;8.668997907079756e-06
4713;8.680999599164352e-06
4714;8.839000656735152e-06
4715;7.848000677768141e-06
4716;8.529001206625253e-06
4717;9.329000022262335e-06
4718;8.115002856357023e-06
4719;8.233997505158186e-06
4720;7.848000677768141e-06
4721;8.285998774226755e-06
4722;8.979997801361606e-06
4723;8.29599957796745e-06
4724;7.97999746282585e-06
4725;8.906998118618503e-06
4726;8.838000212563202e-06
4727;8.410999726038426e-06
4728;8.58799830893986e-06
4729;8.727001841180027e-06
4730;8.180999429896474e-06
4731;7.913000445114449e-06
4732;8.557002729503438e-06
4733;9.35500065679662e-06
4734;8.39999847812578e-06
4735;8.918003004509956e-06
4736;8.587001502746716e-06
4737;8.109996997518465e-06
4738;8.077000529738143e-06
4739;8.310002158395946e-06
4740;8.03500006441027e-06
4741;8.203998731914908e-06
4742;9.090999810723588e-06
4743;8.635000995127484e-06
4744;9.127001248998567e-06
4745;8.87100031832233e-06
4746;8.045000868150964e-06
4747;9.000999853014946e-06
4748;1.881800199043937e-05
4749;8.258000889327377e-06
4750;8.789000276010484e-06
4751;9.333998605143279e-06
4752;1.4536999515257776e-05
4753;8.254999556811526e-06
4754;8.01699934527278e-06
4755;9.063998732017353e-06
4756;8.263999916380271e-06
4757;8.267998055089265e-06
4758;8.495997462887317e-06
4759;7.963000825839117e-06
4760;8.631999662611634e-06
4761;8.6069994722493e-06
4762;8.371000149054453e-06
4763;8.569000783609226e-06
4764;8.738999895285815e-06
4765;8.903996786102653e-06
4766;7.992002792889252e-06
4767;8.70899748406373e-06
4768;8.999999408842996e-06
4769;8.86799898580648e-06
4770;9.093000699067488e-06
4771;9.187999239657074e-06
4772;8.394999895244837e-06
4773;8.452996553387493e-06
4774;8.767001418164e-06
4775;8.695998985785991e-06
4776;8.85199915501289e-06
4777;8.834998880047351e-06
4778;8.70799703989178e-06
4779;8.71299926075153e-06
4780;4.025499947601929e-05
4781;1.6629997844574973e-05
4782;1.3464999938150868e-05
4783;1.227400207426399e-05
4784;1.2590000551426783e-05
4785;1.1953998182434589e-05
4786;1.227100074174814e-05
4787;1.1733001883840188e-05
4788;1.314000110141933e-05
4789;1.2700002116616815e-05
4790;1.182400228572078e-05
4791;1.1611002264544368e-05
4792;1.2484997569117695e-05
4793;1.1932002962566912e-05
4794;1.2603999493876472e-05
4795;1.204299769597128e-05
4796;1.22560013551265e-05
4797;1.1897001968463883e-05
4798;1.1963998986175284e-05
4799;1.151100150309503e-05
4800;1.3081000361125916e-05
4801;1.2558997696032748e-05
4802;1.1965999874519184e-05
4803;1.1685999197652563e-05
4804;1.296199843636714e-05
4805;1.1977997928624973e-05
4806;1.2818996765417978e-05
4807;1.2659002095460892e-05
4808;1.251399953616783e-05
4809;1.3135999324731529e-05
4810;1.2230000720592216e-05
4811;1.2123000487918034e-05
4812;1.166500078397803e-05
4813;1.2721000530291349e-05
4814;1.2970001989742741e-05
4815;1.2422999134287238e-05
4816;1.227400207426399e-05
4817;1.1691001418512315e-05
4818;1.312300082645379e-05
4819;1.2735999916912988e-05
4820;1.1878000805154443e-05
4821;1.1446001735748723e-05
4822;1.1847998393932357e-05
4823;1.1659998563118279e-05
4824;1.0965999535983428e-05
4825;1.1361000360921025e-05
4826;1.0386000212747604e-05
4827;1.1667998478515074e-05
4828;1.0278999980073422e-05
4829;1.0989999282173812e-05
4830;1.0669999028323218e-05
4831;1.0513998859096318e-05
4832;1.10889995994512e-05
4833;9.707000572234392e-06
4834;1.087999771698378e-05
4835;1.0137999197468162e-05
4836;1.1186999472556636e-05
4837;1.0709998605307192e-05
4838;9.940999007085338e-06
4839;1.0579002264421433e-05
4840;1.0021998605225235e-05
4841;1.0321000445401296e-05
4842;1.0997002391377464e-05
4843;1.122899993788451e-05
4844;1.0890002158703282e-05
4845;1.1028998414985836e-05
4846;1.1027001164620742e-05
4847;1.0534000466577709e-05
4848;1.1558997357496992e-05
4849;1.1585998436203226e-05
4850;1.1691001418512315e-05
4851;1.1583000741666183e-05
4852;1.1340001947246492e-05
4853;1.024100129143335e-05
4854;1.0898002074100077e-05
4855;1.077799970516935e-05
4856;1.1318003089400008e-05
4857;1.1156000255141407e-05
4858;1.089999932446517e-05
4859;1.1554002412594855e-05
4860;1.0782998288050294e-05
4861;1.0782998288050294e-05
4862;1.1676002031890675e-05
4863;1.1094998626504093e-05
4864;1.1193002137588337e-05
4865;1.1569998605409637e-05
4866;1.1005999112967402e-05
4867;9.674997272668406e-06
4868;9.994000720325857e-06
4869;1.1861000530188903e-05
4870;1.1494001228129491e-05
4871;1.0293999366695061e-05
4872;1.034299930324778e-05
4873;1.044399687089026e-05
4874;1.0874999134102836e-05
4875;1.1484000424388796e-05
4876;1.0698000551201403e-05
4877;1.0928000847343355e-05
4878;1.1103998986072838e-05
4879;1.0971998563036323e-05
4880;1.0885996744036674e-05
4881;1.0902000212809071e-05
4882;1.097000131267123e-05
4883;1.0976997145917267e-05
4884;1.0974999895552173e-05
4885;1.0652998753357679e-05
4886;1.1134001397294924e-05
4887;1.0854000720428303e-05
4888;1.063699892256409e-05
4889;1.050100036081858e-05
4890;1.0971998563036323e-05
4891;1.0517000191612169e-05
4892;9.860999853117391e-06
4893;1.0375999409006909e-05
4894;1.0037001629825681e-05
4895;1.1040996469091624e-05
4896;1.1397998605389148e-05
4897;1.1297001037746668e-05
4898;1.1394000466680154e-05
4899;1.0751002264441922e-05
4900;1.1058997188229114e-05
4901;1.1149000783916563e-05
4902;1.0514999303268269e-05
4903;1.1828000424429774e-05
4904;9.686002158559859e-06
4905;9.704002877697349e-06
4906;8.688999514561146e-06
4907;1.0024999937741086e-05
4908;1.0305000614607707e-05
4909;9.942999895429239e-06
4910;9.405997843714431e-06
4911;9.586001397110522e-06
4912;9.215000318363309e-06
4913;9.519000741420314e-06
4914;9.505998605163768e-06
4915;9.75299917627126e-06
4916;9.649000276112929e-06
4917;9.112001862376928e-06
4918;1.1134001397294924e-05
4919;9.73799978964962e-06
4920;1.093600076274015e-05
4921;1.083300230675377e-05
4922;1.1178999557159841e-05
4923;1.060299837263301e-05
4924;1.0817999282153323e-05
4925;1.0248000762658194e-05
4926;1.1402997188270092e-05
4927;1.1115000233985484e-05
4928;5.147599949850701e-05
4929;1.0510000720387325e-05
4930;9.400002454640344e-06
4931;9.696999768493697e-06
4932;1.018799957819283e-05
4933;9.556999430060387e-06
4934;9.811999916564673e-06
4935;9.105002391152084e-06
4936;9.549999958835542e-06
4937;9.602001227904111e-06
4938;9.304996638093144e-06
4939;8.663002518005669e-06
4940;8.955998055171221e-06
4941;9.297000360675156e-06
4942;9.77099989540875e-06
4943;9.867999324342236e-06
4944;9.94800211628899e-06
4945;9.269002475775778e-06
4946;8.904997230274603e-06
4947;9.334999049315229e-06
4948;9.169998520519584e-06
4949;9.662002412369475e-06
4950;9.461997251491994e-06
4951;9.751001925906166e-06
4952;9.751001925906166e-06
4953;9.286002750741318e-06
4954;8.719001925783232e-06
4955;1.0610998288029805e-05
4956;1.0993000614689663e-05
4957;1.007100217975676e-05
4958;1.839800097513944e-05
4959;9.592000424163416e-06
4960;9.004001185530797e-06
4961;9.211998985847458e-06
4962;8.69299765327014e-06
4963;8.517999958712608e-06
4964;8.893999620340765e-06
4965;8.225997589761391e-06
4966;8.969000191427767e-06
4967;8.044000423979014e-06
4968;7.995000487426296e-06
4969;7.916998583823442e-06
4970;8.126000466290861e-06
4971;9.23800325836055e-06
4972;8.482998964609578e-06
4973;8.865001291269436e-06
4974;9.231000149156898e-06
4975;8.1409998529125e-06
4976;8.806000550976023e-06
4977;8.03900184109807e-06
4978;9.56199801294133e-06
4979;8.16100146039389e-06
4980;8.199996955227107e-06
4981;8.581999281886965e-06
4982;8.69199720909819e-06
4983;7.70699989516288e-06
4984;9.245999535778537e-06
4985;7.709000783506781e-06
4986;7.788999937474728e-06
4987;8.171999070327729e-06
4988;8.438000804744661e-06
4989;7.945000106701627e-06
4990;8.252998668467626e-06
4991;8.819999493425712e-06
4992;8.548999176127836e-06
4993;8.55499820318073e-06
4994;8.546998287783936e-06
4995;8.319002517964691e-06
4996;8.71099837240763e-06
4997;8.511000487487763e-06
4998;9.131999831879511e-06
4999;8.252001862274483e-06
5000;7.969996659085155e-06
5001;8.578001143177971e-06
5002;8.45199974719435e-06
5003;8.746003004489467e-06
5004;8.912997145671397e-06
5005;8.940998668549582e-06
5006;8.666000212542713e-06
5007;8.357998012797907e-06
5008;8.50800279295072e-06
5009;7.804999768268317e-06
5010;7.869002729421481e-06
5011;8.69399809744209e-06
5012;9.761002729646862e-06
5013;9.777999366633594e-06
5014;8.776001777732745e-06
5015;8.613998943474144e-06
5016;9.086001227842644e-06
5017;8.300998160848394e-06
5018;8.457998774247244e-06
5019;8.953000360634178e-06
5020;8.47000046633184e-06
5021;1.9966999388998374e-05
5022;9.487001079833135e-06
5023;9.260002116207033e-06
5024;8.941999112721533e-06
5025;8.762999641476199e-06
5026;9.117000445257872e-06
5027;8.416001946898177e-06
5028;8.373997843591496e-06
5029;9.16600038181059e-06
5030;8.775001333560795e-06
5031;8.938997780205682e-06
5032;9.249997674487531e-06
5033;1.0553001629887149e-05
5034;8.382998203160241e-06
5035;8.04100272944197e-06
5036;8.666997018735856e-06
5037;8.13999940874055e-06
5038;8.086997695500031e-06
5039;7.86199962021783e-06
5040;7.84199801273644e-06
5041;7.925002137199044e-06
5042;7.832997653167695e-06
5043;8.133996743708849e-06
5044;8.43399902805686e-06
5045;7.711998478043824e-06
5046;8.513001375831664e-06
5047;7.921000360511243e-06
5048;8.434002666035667e-06
5049;8.137001714203507e-06
5050;8.691000402905047e-06
5051;7.964001270011067e-06
5052;8.90400042408146e-06
5053;8.86599809746258e-06
5054;8.47000046633184e-06
5055;8.544000593246892e-06
5056;7.96499807620421e-06
5057;7.955997716635466e-06
5058;8.92200114321895e-06
5059;8.825001714285463e-06
5060;8.604998583905399e-06
5061;8.908999006962404e-06
5062;8.879000233719125e-06
5063;8.229002560256049e-06
5064;8.408998837694526e-06
5065;8.50700234877877e-06
5066;8.528000762453303e-06
5067;9.453000529902056e-06
5068;8.677001460455358e-06
5069;8.43599991640076e-06
5070;8.812003216007724e-06
5071;8.572002116125077e-06
5072;8.666000212542713e-06
5073;8.910999895306304e-06
5074;7.948001439217478e-06
5075;8.589002391090617e-06
5076;8.922997949412093e-06
5077;8.163002348737791e-06
5078;8.958999387687072e-06
5079;8.62800152390264e-06
5080;1.386900112265721e-05
5081;8.022998372325674e-06
5082;7.946000550873578e-06
5083;8.92200114321895e-06
5084;9.45899955695495e-06
5085;8.58799830893986e-06
5086;8.753002475714311e-06
5087;9.195999155053869e-06
5088;9.191997378366068e-06
5089;8.263999916380271e-06
5090;8.420000085607171e-06
5091;8.426999556832016e-06
5092;8.696999429957941e-06
5093;8.02300201030448e-06
5094;8.05400122771971e-06
5095;7.822000043233857e-06
5096;8.443999831797555e-06
5097;8.465998689644039e-06
5098;8.654998964630067e-06
5099;8.716000593267381e-06
5100;8.929997420636937e-06
5101;8.950999472290277e-06
5102;8.056998922256753e-06
5103;8.996001270134002e-06
5104;8.684000931680202e-06
5105;8.389000868191943e-06
5106;9.396000677952543e-06
5107;8.497001545038074e-06
5108;8.049999451031908e-06
5109;7.930997526273131e-06
5110;8.286002412205562e-06
5111;9.096998837776482e-06
5112;8.702001650817692e-06
5113;8.480001270072535e-06
5114;7.989998266566545e-06
5115;7.98199835116975e-06
5116;8.648999937577173e-06
5117;8.422000973951072e-06
5118;7.931800064397976e-05
5119;1.6734997188905254e-05
5120;1.336399873252958e-05
5121;1.266899926122278e-05
5122;1.3601002137875184e-05
5123;1.2028998753521591e-05
5124;1.1565000022528693e-05
5125;1.1310999980196357e-05
5126;1.1451000318629667e-05
5127;1.2604999938048422e-05
5128;1.2562002666527405e-05
5129;1.2655997124966234e-05
5130;1.2427997717168182e-05
5131;1.282900120713748e-05
5132;1.2425000022631139e-05
5133;1.1969998013228178e-05
5134;1.2495002010837197e-05
5135;1.2571999832289293e-05
5136;1.2323002010816708e-05
5137;1.134999911300838e-05
5138;1.5828001778572798e-05
5139;1.1539999832166359e-05
5140;1.2884000170743093e-05
5141;1.4204000763129443e-05
5142;1.266899926122278e-05
5143;1.2193002476124093e-05
5144;1.2299999070819467e-05
5145;1.150800017057918e-05
5146;1.1302003258606419e-05
5147;1.2696000339929014e-05
5148;1.326200072071515e-05
5149;1.3884000509278849e-05
5150;1.3411001418717206e-05
5151;1.4135999663267285e-05
5152;1.3167002180125564e-05
5153;1.2921998859383166e-05
5154;1.296199843636714e-05
5155;1.3046999811194837e-05
5156;1.1206997442059219e-05
5157;1.176399746327661e-05
5158;1.292799788643606e-05
5159;1.2538999726530164e-05
5160;1.2420998245943338e-05
5161;2.2906002413947135e-05
5162;1.1131000064779073e-05
5163;1.0376999853178859e-05
5164;1.148999945144169e-05
5165;1.1005999112967402e-05
5166;1.0628999007167295e-05
5167;1.0963998647639528e-05
5168;1.0677998943720013e-05
5169;1.1201998859178275e-05
5170;1.1100997653556988e-05
5171;1.0670999472495168e-05
5172;1.0912001016549766e-05
5173;1.0335999832022935e-05
5174;1.0946001566480845e-05
5175;1.0553998436080292e-05
5176;1.0814997949637473e-05
5177;1.019100091070868e-05
5178;1.3332002708921209e-05
5179;1.1760999768739566e-05
5180;1.0601001122267917e-05
5181;1.0496998584130779e-05
5182;1.0375999409006909e-05
5183;1.1722000635927543e-05
5184;1.20959994092118e-05
5185;1.121099921874702e-05
5186;1.0570001904852688e-05
5187;1.1104999430244789e-05
5188;1.0056999599328265e-05
5189;9.985000360757113e-06
5190;1.1182000889675692e-05
5191;1.0387000656919554e-05
5192;1.0867999662877992e-05
5193;1.1269999959040433e-05
5194;1.0211999324383214e-05
5195;1.0512001608731225e-05
5196;1.0097999620484188e-05
5197;1.0596999345580116e-05
5198;1.1169999197591096e-05
5199;1.0575000487733632e-05
5200;1.0589999874355271e-05
5201;1.0455998562974855e-05
5202;1.0337000276194885e-05
5203;1.136599894380197e-05
5204;1.0438001481816173e-05
5205;1.0121002560481429e-05
5206;1.0130002920050174e-05
5207;1.0538999049458653e-05
5208;1.0139996447833255e-05
5209;1.0823998309206218e-05
5210;1.0982003004755825e-05
5211;1.0820996976690367e-05
5212;1.1471001926111057e-05
5213;1.1930998880416155e-05
5214;1.1456999345682561e-05
5215;1.0879000910790637e-05
5216;1.0886000382015482e-05
5217;1.154600249719806e-05
5218;1.1312000424368307e-05
5219;1.1083000572398305e-05
5220;1.1950000043725595e-05
5221;1.0618001397233456e-05
5222;9.963001502910629e-06
5223;9.821000276133418e-06
5224;9.757997759152204e-06
5225;1.2018997949780896e-05
5226;1.037900074152276e-05
5227;1.0985000699292868e-05
5228;1.0447001841384917e-05
5229;2.7121001039631665e-05
5230;1.3352000678423792e-05
5231;1.2829998013330624e-05
5232;1.253200025530532e-05
5233;1.2579002941492945e-05
5234;1.2541997421067208e-05
5235;1.2250999134266749e-05
5236;1.2779000826412812e-05
5237;1.2748001608997583e-05
5238;1.312500171479769e-05
5239;1.2586999218910933e-05
5240;1.1362000805092975e-05
5241;1.136900027631782e-05
5242;1.2779000826412812e-05
5243;1.1660002201097086e-05
5244;1.353599873255007e-05
5245;1.8873000954044983e-05
5246;3.7049001548439264e-05
5247;1.6775997210061178e-05
5248;1.4932000340195373e-05
5249;1.3549000868806615e-05
5250;1.3724999007536098e-05
5251;1.2242999218869954e-05
5252;1.1570999049581587e-05
5253;1.2493001122493297e-05
5254;1.164800050901249e-05
5255;1.3595999917015433e-05
5256;1.3092998415231705e-05
5257;1.3234999642008916e-05
5258;1.3051998394075781e-05
