Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers		Initial execution	18,34048353	1118
66,90454392	0,028185328	0,050493458	31314				
67,00738603	0,028273358	0,046902718	31355				
67,12151933	0,031241788	0,056205795	31403				
67,24103674	0,035608996	0,053355891	31448				
67,3520905	0,029007398	0,052806258	31489				
67,47333722	0,035876765	0,055849159	31537				
67,5896497	0,028794957	0,058565306	31585				
67,69960372	0,028224315	0,054070083	31633				
67,80579288	0,028900747	0,050320838	31674				
67,92452035	0,029896135	0,05847598	31715				
68,03753202	0,031557734	0,052539379	31759				
68,14719048	0,028988446	0,053236452	31804				
68,25839186	0,030349856	0,052423384	31849				
68,36935684	0,029743486	0,052944091	31893				
68,4796853	0,03069324	0,051535845	31938				
68,59161247	0,031137778	0,051164636	31979				
68,69852693	0,028662342	0,050592536	32020				
68,81272084	0,02889485	0,056480276	32065				
68,92435688	0,029334031	0,052908532	32106				
69,03962625	0,029847237	0,056429131	32150				
69,15087179	0,03000756	0,052812316	32194				
69,2674787	0,031321648	0,05570079	32238				
69,37901704	0,027728534	0,05540319	32283				
69,49414112	0,028102379	0,058364336	32331				
69,60269276	0,028738764	0,051841963	32372				
69,71403804	0,028003507	0,056200103	32420				
69,82809473	0,027414222	0,055657823	32464				
69,93823305	0,027977628	0,054689212	32509				
70,04583483	0,028032806	0,050068804	32553				
70,15666492	0,028892369	0,05339148	32601				
70,2651889	0,028715839	0,051204333	32645				
70,38489191	0,027838948	0,063747568	32693				
70,49873646	0,031799379	0,053913579	32737				
70,60655019	0,028438103	0,0511998	32777				
70,71549026	0,029183694	0,052048231	32822				
70,83286361	0,028926845	0,059794487	32866				
70,94157272	0,028677754	0,051114933	32910				
71,05366831	0,029062475	0,054160592	32955				
71,18922128	0,055197865	0,052081684	33003				
71,30628973	0,030745313	0,054698294	33044				
71,41523178	0,027940598	0,053072165	33089				
71,52718565	0,028726534	0,053367774	33133				
71,63778293	0,028986008	0,052533347	33177				
71,75660362	0,03487119	0,052080661	33225				
71,86821818	0,029071	0,053995462	33269				
71,98087772	0,029023512	0,054702057	33310				
72,09005685	0,028843259	0,051603586	33354				
72,19822457	0,027570202	0,052611501	33402				
72,30942387	0,028219481	0,052990231	33446				
72,4177635	0,028498196	0,052094847	33487				
72,52518236	0,028035907	0,051416083	33535				
72,64185142	0,028860633	0,059253109	33583				
72,75487482	0,029005897	0,05406075	33623				
72,8686699	0,028421301	0,056366716	33667				
72,98053219	0,031125373	0,052365276	33712				
73,09293864	0,028620489	0,054885843	33756				
73,20856487	0,02867092	0,054239255	33804				
73,31979845	0,028603301	0,052344448	33845				
73,42837672	0,028722814	0,051504633	33885				
73,53480294	0,028847393	0,048674783	33926				
73,65098185	0,02984406	0,0509641	33970				
73,76655187	0,028103212	0,058496998	34014				
73,87735065	0,028143802	0,053789007	34062				
74,00085388	0,040966658	0,053662761	34107				
74,10961846	0,028460651	0,051022473	34152				
74,22208966	0,031212617	0,053056743	34200				
74,33432536	0,028669029	0,055023356	34245				
74,44581298	0,028163853	0,05400088	34286				
74,55936708	0,028596035	0,055993512	34334				
74,67270466	0,027626434	0,057614322	34379				
74,77984743	0,02796665	0,051006222	34419				
74,89321244	0,030999888	0,05371914	34467				
75,00645187	0,032340631	0,052091443	34512				
75,12686279	0,028773213	0,054365249	34557				
75,23664671	0,030086885	0,050020384	34598				
75,35139715	0,029824477	0,051656168	34642				
75,47010313	0,034350588	0,054326074	34690				
75,5871963	0,030340036	0,054431652	34738				
75,70062143	0,029137181	0,054553775	34779				
75,80831851	0,027397454	0,05120891	34819				
75,91951635	0,029530155	0,052650529	34864				
76,03675821	0,029110083	0,058121208	34908				
76,14772399	0,02768871	0,054725967	34956				
76,27116154	0,029116385	0,056768794	35004				
76,38425259	0,028640163	0,054873969	35048				
76,51218595	0,031695145	0,063706196	35093				
76,63753332	0,033082493	0,063418808	35141				
76,7573363	0,036226862	0,053250632	35186				
76,8700688	0,028804185	0,053761605	35230				
76,98078773	0,028874245	0,051847742	35275				
77,09820598	0,030453059	0,058081513	35319				
77,21404293	0,031370841	0,055076966	35367				
77,32928361	0,029663273	0,055606987	35411				
77,44662598	0,029126459	0,057348189	35455				
77,56220698	0,029041489	0,055971457	35496				
77,68023467	0,029774125	0,051538569	35544				
77,794118	0,02840574	0,054472538	35592				
77,90558835	0,028105888	0,053581373	35632				
78,05319032	0,064777218	0,05360493	35680				
78,17032028	0,036165531	0,050633136	35721				
78,28075994	0,027214488	0,054683971	35769				
78,39799731	0,026954926	0,061960206	35813				
78,50320255	0,027899947	0,048800781	35854				
78,61729138	0,030103418	0,053482961	35895				
78,7297377	0,027959535	0,05518112	35943				
78,84514129	0,029289428	0,056872016	35983				
78,95519316	0,027926212	0,052655269	36027				
79,06683758	0,027818229	0,054360149	36071				
79,18123358	0,030163966	0,054334804	36115				
79,3008607	0,028769189	0,06095069	36160				
79,41691783	0,031095886	0,053305715	36201				
79,52602409	0,028380029	0,051954597	36249				
79,64716468	0,028271595	0,062016768	36297				
79,75788926	0,028711519	0,051485725	36345				
79,87284558	0,029607364	0,055769016	36386				
79,98446046	0,029438912	0,053540057	36427				
80,09444124	0,028980592	0,051810278	36468				
80,22628712	0,049856735	0,053671478	36516				
80,33538063	0,027473807	0,051755072	36561				
80,4473511	0,027567905	0,055695564	36605				
80,55517489	0,02776569	0,051670765	36646				
80,66618676	0,031927403	0,049917045	36687				
80,78724307	0,030112067	0,061679987	36731				
80,90104327	0,028756062	0,054916952	36775				
81,01136938	0,028836565	0,052280337	36816				
81,12179204	0,028384414	0,052969697	36864				
81,23731584	0,029428678	0,055100005	36909				
81,34288118	0,028168593	0,048560838	36945				
81,45438602	0,027381033	0,054911925	36986				
81,56649295	0,027678612	0,054896905	37027				
81,68024607	0,030378178	0,053327313	37071				
81,79544203	0,028435897	0,056582432	37116				
81,90703988	0,030826175	0,051588514	37157				
82,01043909	0,026924513	0,047868842	37198				
82,12099858	0,026788987	0,051277788	37246				
82,2348824	0,029236037	0,056389465	37290				
82,3587819	0,028952405	0,055390484	37334				
82,47363484	0,029026465	0,056583499	37379				
82,58594229	0,028796793	0,052940726	37423				
82,70507577	0,030357644	0,058661797	37463				
82,81560736	0,028765561	0,052491545	37503				
82,92940692	0,028908988	0,056048321	37543				
83,04110283	0,028786869	0,051282622	37584				
83,15666892	0,031560227	0,052051844	37629				
83,27286115	0,029012709	0,0536662	37673				
83,38838973	0,028634549	0,055524514	37717				
83,50127835	0,029857681	0,051895942	37758				
83,61302155	0,030360634	0,050836983	37803				
83,72676499	0,030431141	0,052404257	37848				
83,83965595	0,02858735	0,05287092	37892				
83,96416727	0,028857817	0,059369078	37936				
84,08030988	0,028491153	0,05716499	37984				
84,19085113	0,028793141	0,051693646	38025				
84,31054574	0,028719954	0,061326557	38065				
84,43941493	0,030967009	0,057990222	38106				
84,55986607	0,028771031	0,060443243	38154				
84,67445529	0,029448122	0,054750381	38198				
84,79356673	0,03048764	0,056858646	38242				
84,91428346	0,028665362	0,059517676	38286				
85,04951521	0,028316546	0,076064623	38330				
85,16167005	0,028753057	0,053819508	38375				
85,27907305	0,03044009	0,05622097	38419				
85,38950692	0,029131875	0,050907314	38463				
85,51002999	0,028957717	0,061313116	38508				
85,61990311	0,027518127	0,051919383	38552				
85,74722233	0,032125071	0,063997591	38596				
85,86162101	0,028387861	0,051922914	38640				
85,97049615	0,027502436	0,051440957	38681				
86,0807567	0,028462547	0,052174473	38722				
86,19203283	0,028554376	0,052651611	38763				
86,30423433	0,029437885	0,053223078	38804				
86,41383731	0,027941553	0,051839488	38848				
86,52424236	0,028743288	0,052227017	38892				
86,63479283	0,028466691	0,051802155	38936				
86,75094027	0,028721455	0,049249358	38981				
86,85970252	0,027989522	0,051511438	39025				
86,97743038	0,030737321	0,056055996	39069				
87,08855861	0,027361795	0,053394967	39110				
87,19893658	0,028168687	0,052527483	39151				
87,31636405	0,028401113	0,052493814	39195				
87,42550231	0,02836128	0,05061203	39239				
87,54613228	0,0293277	0,058352462	39283				
87,65584357	0,028208551	0,050691578	39328				
87,77155522	0,028874428	0,054558899	39376				
87,88296968	0,028025906	0,05249271	39420				
87,99483163	0,028150197	0,053331193	39460				
88,10769195	0,030098009	0,052483365	39500				
88,21965991	0,030653078	0,051305069	39544				
88,33425498	0,029285717	0,05244603	39592				
88,4471866	0,027405542	0,055606349	39637				
88,55471744	0,027907031	0,048598653	39682				
88,66253471	0,027130705	0,050510072	39723				
88,77520287	0,027294158	0,055579907	39768				
88,88381379	0,027586059	0,051325033	39804				
88,9912899	0,0277752	0,05009745	39852				
89,11048287	0,033229536	0,055811822	39893				
89,22696651	0,028102533	0,05780344	39937				
89,34461392	0,029643138	0,05484658	39978				
89,45383799	0,030590401	0,047491097	40023				
89,57494804	0,028322947	0,061394931	40067				
89,68777722	0,028433441	0,053238681	40111				
89,80494195	0,028610035	0,057604744	40155				
89,91410523	0,028480222	0,050167631	40196				
90,02825465	0,027989797	0,055100759	40240				
90,13856203	0,028007311	0,051791923	40281				
90,26908639	0,029149612	0,068498449	40325				
90,37966839	0,027291956	0,051649648	40370				
90,48805279	0,027855771	0,050798532	40411				
90,59881854	0,028682053	0,052052234	40455				
90,7609342	0,069343494	0,059974569	40495				
90,87952228	0,03012622	0,052276751	40536				
90,98882555	0,027721209	0,051667063	40580				
91,11020485	0,038608825	0,051365027	40624				
91,22698192	0,029317956	0,054567634	40668				
91,33746935	0,028528484	0,051673022	40716				
91,44567206	0,027285617	0,050551431	40760				
91,56058795	0,028405227	0,054945574	40808				
91,67296045	0,029011156	0,052289753	40849				
91,78474583	0,030866962	0,049069417	40897				
91,89891916	0,027724894	0,053037336	40938				
92,0145562	0,027774209	0,057197699	40986				
92,13555738	0,032321551	0,056689557	41030				
92,25236717	0,030464417	0,054185769	41071				
92,36786277	0,030194811	0,052250466	41115				
92,47798455	0,027841086	0,051955829	41163				
92,59214841	0,027799841	0,055374644	41203				
92,70843857	0,030995648	0,055312337	41247				
92,8220615	0,028280605	0,05438341	41287				
92,93800677	0,029282964	0,052499368	41335				
93,05021939	0,028866448	0,052157174	41380				
93,15694854	0,02818615	0,048029925	41416				
93,26914447	0,027520918	0,054400482	41464				
93,38812185	0,035397745	0,053583532	41508				
93,50104569	0,029999579	0,052823291	41549				
93,61267609	0,029125497	0,050810674	41594				
93,72408329	0,028167844	0,052937517	41638				
93,83767821	0,02780925	0,050754498	41679				
93,95616761	0,030164606	0,054180853	41716				
94,07065586	0,02883118	0,054843243	41764				
94,1812743	0,028635536	0,050164605	41808				
94,29126376	0,028386896	0,050402314	41852				
94,40777127	0,033184472	0,052615893	41897				
94,51920226	0,029675754	0,050995151	41937				
94,6403556	0,03575907	0,052338084	41982				
94,75632541	0,03142508	0,051822209	42030				
94,87491345	0,029445826	0,055605204	42075				
94,99797832	0,02880027	0,061488839	42119				
95,11072813	0,030754062	0,049688437	42163				
95,22249834	0,029290298	0,05090047	42208				
95,33410368	0,027895514	0,052463854	42253				
95,45143276	0,028348143	0,056954527	42301				
95,56220068	0,027536954	0,049487252	42342				
95,67587112	0,02972208	0,052915428	42390				
95,79119488	0,030063604	0,052904374	42435				
95,9086849	0,033291575	0,052706006	42472				
96,01958169	0,02838729	0,050926143	42513				
96,13110016	0,028156984	0,052426941	42561				
96,24758272	0,028954067	0,055800451	42609				
96,36324596	0,027720127	0,053023323	42657				
96,47954455	0,031424892	0,05427706	42701				
96,59086091	0,027630745	0,050847042	42749				
96,7028101	0,02790797	0,053539167	42797				
96,81483221	0,027344975	0,053524342	42841				
96,92848351	0,029072015	0,052508596	42889				
97,04088863	0,02701273	0,053127629	42930				
97,15726985	0,031276963	0,053124744	42975				
97,27402694	0,028500962	0,053145657	43020				
97,39137829	0,027655143	0,052007709	43061				
97,50662377	0,030134744	0,052068617	43106				
97,61778883	0,028356531	0,050198791	43143				
97,74017589	0,03502009	0,052308008	43188				
97,85409742	0,028593996	0,053512002	43233				
97,98198358	0,029970944	0,064242885	43274				
98,10801294	0,030530368	0,053391236	43319				
98,21955988	0,027585936	0,052489592	43363				
98,34396568	0,029548378	0,061664267	43404				
98,46931171	0,037391732	0,052204595	43448				
98,58993741	0,033265023	0,054532234	43488				
98,70378911	0,028469341	0,053614779	43532				
98,820248	0,029336649	0,054472689	43577				
98,93972872	0,0285693	0,059174385	43622				
99,05509965	0,028089937	0,054693368	43670				
99,16471956	0,02851144	0,050633266	43714				
99,30919388	0,027522372	0,054681236	43759				
99,42743277	0,02808739	0,054920765	43807				
99,55958547	0,027367718	0,061744659	43852				
99,66969687	0,026885758	0,050740618	43897				
99,7871997	0,032781891	0,052075571	43938				
99,90284993	0,028912821	0,052958546	43983				
100,0212553	0,029083884	0,05675379	44027				
100,1302569	0,027659664	0,050437335	44068				
100,2407156	0,029221858	0,049990766	44109				
100,3536277	0,029172909	0,052479423	44154				
100,4672795	0,026937008	0,053657923	44202				
100,5769297	0,028204507	0,049919517	44243				
100,6908034	0,028979661	0,05051057	44287				
100,8093383	0,029353699	0,056482734	44331				
100,9242333	0,028582797	0,053580834	44375				
101,0396615	0,032425197	0,050584457	44419				
101,1547053	0,028969208	0,053147316	44464				
101,270873	0,030513115	0,052285736	44505				
101,3881729	0,027681992	0,055409316	44546				
101,5068661	0,028732735	0,056628419	44587				
101,6185536	0,028544344	0,050750867	44635				
101,7329564	0,03181157	0,050799029	44683				
101,8480873	0,028482325	0,054321972	44727				
101,9618239	0,028173007	0,052568303	44771				
102,0780284	0,03042329	0,052613127	44812				
102,1911491	0,027866042	0,053331156	44857				
102,3084439	0,030952418	0,054713785	44898				
102,4216378	0,02817656	0,051628406	44938				
102,5369181	0,031920949	0,051091678	44983				
102,6526937	0,028839088	0,053893052	45027				
102,7701935	0,028934427	0,055048316	45068				
102,8831295	0,027457145	0,053878159	45116				
102,9941337	0,026920946	0,051463571	45157				
103,1058107	0,027348754	0,051484789	45201				
103,2221911	0,028276814	0,052980704	45245				
103,335411	0,027264044	0,053017969	45289				
103,4465307	0,027642221	0,051677711	45334				
103,5636677	0,031725562	0,053044256	45378				
103,6770517	0,028062244	0,052016361	45426				
103,7921245	0,027207815	0,055755516	45471				
103,9037591	0,027743112	0,051964304	45515				
104,0263419	0,03134124	0,05899471	45563				
104,1390982	0,026427678	0,053909977	45604				
104,2525332	0,02785326	0,052881102	45652				
104,3669657	0,027226127	0,054247464	45697				
104,4787848	0,027462492	0,051000025	45738				
104,5931559	0,02924379	0,05020233	45775				
104,7054683	0,028677671	0,051015121	45819				
104,8316563	0,029409387	0,064526752	45860				
104,951696	0,032486102	0,053694816	45905				
105,075924	0,028615988	0,063462026	45946				
105,1951221	0,029553692	0,05602374	45991				
105,3206604	0,033847154	0,056939961	46032				
105,4399116	0,028527447	0,055833388	46077				
105,5534702	0,027971717	0,051893322	46121				
105,6795871	0,028389859	0,065060868	46165				
105,7952993	0,031092477	0,051540002	46209				
105,9114222	0,032016383	0,052141894	46254				
106,0299319	0,027975334	0,056540446	46299				
106,147488	0,027915063	0,052814148	46344				
106,266636	0,031630343	0,054421299	46388				
106,3785798	0,027240316	0,051514454	46428				
106,492031	0,028349265	0,052036312	46472				
106,6162879	0,031852806	0,058224163	46513				
106,7309689	0,030194209	0,0525474	46553				
106,8438628	0,028239785	0,051903961	46601				
106,9518589	0,027179554	0,048303758	46637				
107,0728279	0,028073175	0,05928302	46682				
107,1868171	0,027728239	0,054450812	46726				
107,2961071	0,027324513	0,049966198	46762				
107,410741	0,02793782	0,051873541	46806				
107,5277174	0,032173326	0,052986334	46846				
107,6427697	0,027362616	0,054353617	46890				
107,7559468	0,028277559	0,05253472	46931				
107,8735372	0,029152011	0,056195636	46976				
107,9885097	0,027811573	0,053708075	47020				
108,1031283	0,028379208	0,054171065	47065				
108,2161504	0,028195912	0,049955236	47106				
108,3402528	0,028579534	0,062596764	47151				
108,4538828	0,027370244	0,053222213	47195				
108,5709547	0,027644761	0,056554309	47240				
108,6880576	0,029196732	0,054242945	47281				
108,8278445	0,054989696	0,052421686	47326				
108,9409822	0,027814163	0,053128565	47367				
109,0550927	0,027930937	0,050384598	47411				
109,1693017	0,028447838	0,052372888	47452				
109,2883879	0,028470816	0,057127536	47496				
109,4035248	0,028231683	0,053935949	47537				
109,5198954	0,028727198	0,054327266	47581				
109,6479849	0,038544223	0,05580614	47622				
109,7676031	0,027738454	0,05500009	47667				
109,8843221	0,027707152	0,053392626	47712				
109,9997977	0,029288189	0,052775249	47753				
	0,0295628	0,053966696			Initial execution	0,061755936	
