Number of individuals;String cleaning time
5662;9.170002158498392e-06
5663;9.014001989271492e-06
5664;8.875998901203275e-06
5665;8.70999792823568e-06
5666;8.694001735420898e-06
5667;8.72999953571707e-06
5668;8.674000127939507e-06
5669;8.991002687253058e-06
5670;8.548999176127836e-06
5671;8.826998964650556e-06
5672;8.527000318281353e-06
5673;8.693001291248947e-06
5674;8.930001058615744e-06
5675;8.532999345334247e-06
5676;8.758001058595255e-06
5677;8.715996955288574e-06
5678;8.59099964145571e-06
5679;8.851002348819748e-06
5680;8.681003237143159e-06
5681;8.533999789506197e-06
5682;8.697999874129891e-06
5683;8.538001566193998e-06
5684;8.961000276030973e-06
5685;8.555001841159537e-06
5686;8.797000191407278e-06
5687;8.563998562749475e-06
5688;9.00399754755199e-06
5689;8.697999874129891e-06
5690;8.440998499281704e-06
5691;8.596001862315461e-06
5692;8.654002158436924e-06
5693;8.895000064512715e-06
5694;9.131003025686368e-06
5695;9.835002856561914e-06
5696;8.645998605061322e-06
5697;8.61200169310905e-06
5698;8.743998478166759e-06
5699;8.579001587349921e-06
5700;8.620001608505845e-06
5701;8.510996849508956e-06
5702;8.635000995127484e-06
5703;8.652998076286167e-06
5704;8.57499981066212e-06
5705;1.1117997928522527e-05
5706;8.760998753132299e-06
5707;8.64600224304013e-06
5708;8.648999937577173e-06
5709;8.579001587349921e-06
5710;8.474999049212784e-06
5711;8.724000508664176e-06
5712;8.716997399460524e-06
5713;8.697999874129891e-06
5714;8.653998520458117e-06
5715;8.500999683747068e-06
5716;8.463997801300138e-06
5717;8.655999408802018e-06
5718;8.418002835242078e-06
5719;8.421000529779121e-06
5720;8.564999006921425e-06
5721;8.545001037418842e-06
5722;8.477996743749827e-06
5723;8.503000572090968e-06
5724;8.727001841180027e-06
5725;8.579001587349921e-06
5726;8.761002391111106e-06
5727;8.751998393563554e-06
5728;8.536000677850097e-06
5729;8.6069994722493e-06
5730;8.688999514561146e-06
5731;8.604001777712256e-06
5732;9.756997314980254e-06
5733;8.767001418164e-06
5734;9.235998732037842e-06
5735;1.0546998964855447e-05
5736;8.85199915501289e-06
5737;8.680999599164352e-06
5738;8.757000614423305e-06
5739;8.814997272565961e-06
5740;8.762999641476199e-06
5741;8.666997018735856e-06
5742;8.646999049233273e-06
5743;8.702001650817692e-06
5744;8.538001566193998e-06
5745;8.76600097399205e-06
5746;8.775998139753938e-06
5747;8.831000741338357e-06
5748;8.560000424040481e-06
5749;8.464001439278945e-06
5750;8.704999345354736e-06
5751;8.6110012489371e-06
5752;8.631999662611634e-06
5753;8.58999919728376e-06
5754;8.486000297125429e-06
5755;8.636998245492578e-06
5756;8.678998710820451e-06
5757;8.73200042406097e-06
5758;8.71399970492348e-06
5759;8.585997420595959e-06
5760;8.709001122042537e-06
5761;8.613002137281e-06
5762;8.545997843611985e-06
5763;8.71399970492348e-06
5764;8.696999429957941e-06
5765;8.647999493405223e-06
5766;8.555001841159537e-06
5767;8.580002031521872e-06
5768;8.713002898730338e-06
5769;8.704002539161593e-06
5770;8.627997885923833e-06
5771;8.59300052979961e-06
5772;8.563998562749475e-06
5773;8.740000339457765e-06
5774;8.506001904606819e-06
5775;8.57499981066212e-06
5776;8.544000593246892e-06
5777;8.541999704902992e-06
5778;8.782997610978782e-06
5779;8.635997801320627e-06
5780;8.762999641476199e-06
5781;8.9230015873909e-06
5782;8.710001566214487e-06
5783;8.738999895285815e-06
5784;8.545001037418842e-06
5785;8.719998731976375e-06
5786;8.498001989210024e-06
5787;8.741000783629715e-06
5788;8.500999683747068e-06
5789;8.683000487508252e-06
5790;8.707000233698636e-06
5791;8.46900002215989e-06
5792;8.57600025483407e-06
5793;8.639999578008428e-06
5794;8.667000656714663e-06
5795;8.497001545038074e-06
5796;1.0412000847281888e-05
5797;8.790000720182434e-06
5798;8.555001841159537e-06
5799;8.617997082183138e-06
5800;8.533999789506197e-06
5801;8.656003046780825e-06
5802;8.674000127939507e-06
5803;8.623999747214839e-06
5804;8.580002031521872e-06
5805;8.84899782249704e-06
5806;8.446000720141456e-06
5807;8.867002179613337e-06
5808;8.566999895265326e-06
5809;8.719001925783232e-06
5810;8.719001925783232e-06
5811;8.721999620320275e-06
5812;8.64500179886818e-06
5813;8.890998287824914e-06
5814;8.558003173675388e-06
5815;8.688999514561146e-06
5816;8.712002454558387e-06
5817;8.69399809744209e-06
5818;8.602997695561498e-06
5819;8.676001016283408e-06
5820;8.740000339457765e-06
5821;8.840001100907102e-06
5822;8.961000276030973e-06
5823;8.623002941021696e-06
5824;8.715000149095431e-06
5825;8.621998858870938e-06
5826;1.0787000064738095e-05
5827;9.079998562810943e-06
5828;8.672999683767557e-06
5829;8.604998583905399e-06
5830;8.775001333560795e-06
5831;8.697999874129891e-06
5832;8.652001270093024e-06
5833;8.696999429957941e-06
5834;8.43299858388491e-06
5835;8.64800313138403e-06
5836;8.851002348819748e-06
5837;8.799001079751179e-06
5838;8.66400296217762e-06
5839;8.721999620320275e-06
5840;8.605999028077349e-06
5841;8.650000381749123e-06
5842;8.704002539161593e-06
5843;8.615999831818044e-06
5844;8.697999874129891e-06
5845;8.645998605061322e-06
5846;8.776001777732745e-06
5847;8.581002475693822e-06
5848;8.62900196807459e-06
5849;8.677998266648501e-06
5850;8.660001185489818e-06
5851;8.733997674426064e-06
5852;8.637001883471385e-06
5853;8.651000825921074e-06
5854;8.663999324198812e-06
5855;8.723000064492226e-06
5856;8.822000381769612e-06
5857;8.60799991642125e-06
5858;8.503000572090968e-06
5859;8.674000127939507e-06
5860;8.478000381728634e-06
5861;8.503000572090968e-06
5862;8.615999831818044e-06
5863;8.601000445196405e-06
5864;8.381000952795148e-06
5865;8.760998753132299e-06
5866;8.499002433381975e-06
5867;8.495997462887317e-06
5868;8.600000001024455e-06
5869;8.598999556852505e-06
5870;9.068997314898297e-06
5871;8.577997505199164e-06
5872;8.606002666056156e-06
5873;8.678998710820451e-06
5874;8.816998160909861e-06
5875;8.92200114321895e-06
5876;8.46900002215989e-06
5877;8.817001798888668e-06
5878;8.625000191386789e-06
5879;8.663999324198812e-06
5880;8.623999747214839e-06
5881;8.758997864788398e-06
5882;8.708000677870587e-06
5883;8.718998287804425e-06
5884;8.573002560297027e-06
5885;8.458002412226051e-06
5886;1.0275001841364428e-05
5887;8.615999831818044e-06
5888;8.552000508643687e-06
5889;8.59300052979961e-06
5890;8.724000508664176e-06
5891;8.637998689664528e-06
5892;8.721999620320275e-06
5893;8.762002835283056e-06
5894;8.564999006921425e-06
5895;8.61000080476515e-06
5896;8.710001566214487e-06
5897;8.613998943474144e-06
5898;8.818002243060619e-06
5899;8.707000233698636e-06
5900;8.90500086825341e-06
5901;8.754999726079404e-06
5902;8.854000043356791e-06
5903;8.594997780164704e-06
5904;8.558999979868531e-06
5905;8.719998731976375e-06
5906;8.88900103745982e-06
5907;8.650997187942266e-06
5908;8.484999852953479e-06
5909;8.661998435854912e-06
5910;8.557999535696581e-06
5911;8.52500306791626e-06
5912;8.828999852994457e-06
5913;8.602997695561498e-06
5914;8.629998774267733e-06
5915;8.721999620320275e-06
5916;1.0063002264359966e-05
5917;8.695002179592848e-06
5918;8.789000276010484e-06
5919;8.790000720182434e-06
5920;8.643997716717422e-06
5921;8.811999578028917e-06
5922;8.959999831859022e-06
5923;8.759001502767205e-06
5924;8.579001587349921e-06
5925;8.712002454558387e-06
5926;8.644001354696229e-06
5927;8.75200203154236e-06
5928;8.813000022200868e-06
5929;8.7690023065079e-06
5930;8.521001291228458e-06
5931;8.723000064492226e-06
5932;8.660001185489818e-06
5933;8.609997166786343e-06
5934;8.614999387646094e-06
5935;8.642997272545472e-06
5936;8.619997970527038e-06
5937;8.60799991642125e-06
5938;8.879000233719125e-06
5939;8.697999874129891e-06
5940;8.678001904627308e-06
5941;8.561000868212432e-06
5942;8.688999514561146e-06
5943;9.627998224459589e-06
5944;8.651997632114217e-06
5945;8.58899875311181e-06
5946;8.667997462907806e-06
5947;8.49200296215713e-06
5948;8.445000275969505e-06
5949;8.35300306789577e-06
5950;8.597999112680554e-06
5951;8.475999493384734e-06
5952;8.814000466372818e-06
5953;8.617000275989994e-06
5954;8.439998055109754e-06
5955;8.726001397008076e-06
5956;8.551000064471737e-06
5957;8.596998668508604e-06
5958;8.578997949371114e-06
5959;8.538001566193998e-06
5960;8.543000149074942e-06
5961;8.73300086823292e-06
5962;8.806000550976023e-06
5963;8.653998520458117e-06
5964;8.914998034015298e-06
5965;8.824001270113513e-06
5966;8.685998182045296e-06
5967;8.695002179592848e-06
5968;8.525999874109402e-06
5969;8.625000191386789e-06
5970;8.70899748406373e-06
5971;8.6069994722493e-06
5972;8.884002454578876e-06
5973;8.7710031948518e-06
5974;8.949999028118327e-06
5975;1.053900268743746e-05
5976;8.6069994722493e-06
5977;8.489998435834423e-06
5978;8.724997314857319e-06
5979;8.700000762473792e-06
5980;8.860999514581636e-06
5981;8.720002369955182e-06
5982;8.816001354716718e-06
5983;8.701998012838885e-06
5984;8.75100158737041e-06
5985;8.661001629661769e-06
5986;8.55599864735268e-06
5987;8.633000106783584e-06
5988;8.619997970527038e-06
5989;8.719998731976375e-06
5990;8.684000931680202e-06
5991;8.69499854161404e-06
5992;8.695002179592848e-06
5993;8.671999239595607e-06
5994;8.679999154992402e-06
5995;8.622002496849746e-06
5996;8.75200203154236e-06
5997;8.72999953571707e-06
5998;8.776998583925888e-06
5999;8.73099997988902e-06
6000;8.76800186233595e-06
6001;8.659000741317868e-06
6002;8.371000149054453e-06
6003;8.506998710799962e-06
6004;8.549999620299786e-06
6005;8.767001418164e-06
6006;1.1563999578356743e-05
6007;9.174000297207385e-06
6008;8.76400008564815e-06
6009;8.740997145650908e-06
6010;8.719001925783232e-06
6011;8.779999916441739e-06
6012;8.558999979868531e-06
6013;8.72799864737317e-06
6014;8.797996997600421e-06
6015;8.683000487508252e-06
6016;8.718001481611282e-06
6017;8.539998816559091e-06
6018;8.736002200748771e-06
6019;8.667000656714663e-06
6020;8.841001545079052e-06
6021;8.580998837715015e-06
6022;8.832001185510308e-06
6023;8.929000614443794e-06
6024;8.70699659571983e-06
6025;8.786999387666583e-06
6026;8.547998731955886e-06
6027;8.830000297166407e-06
6028;8.642000466352329e-06
6029;8.628998330095783e-06
6030;8.475999493384734e-06
6031;8.743998478166759e-06
6032;8.55499820318073e-06
6033;8.519000402884558e-06
6034;8.700000762473792e-06
6035;8.876999345375225e-06
6036;8.696999429957941e-06
6037;8.651000825921074e-06
6038;8.604001777712256e-06
6039;8.770999556872994e-06
6040;8.86899942997843e-06
6041;8.73099997988902e-06
6042;8.61200169310905e-06
6043;8.66400296217762e-06
6044;8.78300124895759e-06
6045;9.135001164395362e-06
6046;8.949999028118327e-06
6047;8.508999599143863e-06
6048;8.74599936651066e-06
6049;8.759001502767205e-06
6050;8.619997970527038e-06
6051;8.83299799170345e-06
6052;8.824001270113513e-06
6053;8.584996976424009e-06
6054;8.695002179592848e-06
6055;8.617000275989994e-06
6056;8.799997885944322e-06
6057;8.810999133856967e-06
6058;8.822000381769612e-06
6059;8.623002941021696e-06
6060;8.661001629661769e-06
6061;8.457998774247244e-06
6062;8.636998245492578e-06
6063;8.847000572131947e-06
6064;8.933002391131595e-06
6065;1.0997999197570607e-05
6066;8.757000614423305e-06
6067;8.558999979868531e-06
6068;8.759001502767205e-06
6069;8.761002391111106e-06
6070;8.527000318281353e-06
6071;8.414001058554277e-06
6072;8.581999281886965e-06
6073;8.482002158416435e-06
6074;8.59099964145571e-06
6075;8.563998562749475e-06
6076;8.372000593226403e-06
6077;8.667000656714663e-06
6078;8.470997272524983e-06
6079;8.696002623764798e-06
6080;8.500999683747068e-06
6081;8.609997166786343e-06
6082;8.638002327643335e-06
6083;8.584000170230865e-06
6084;8.515999070368707e-06
6085;8.762999641476199e-06
6086;8.619001164333895e-06
6087;8.669001545058563e-06
6088;8.932998753152788e-06
6089;8.520997653249651e-06
6090;8.6110012489371e-06
6091;8.578997949371114e-06
6092;8.514998626196757e-06
6093;8.668001100886613e-06
6094;8.554001396987587e-06
6095;8.580002031521872e-06
6096;1.0570001904852688e-05
6097;8.810999133856967e-06
6098;8.421000529779121e-06
6099;8.712002454558387e-06
6100;8.648999937577173e-06
6101;8.679999154992402e-06
6102;8.604998583905399e-06
6103;8.674000127939507e-06
6104;8.941999112721533e-06
6105;8.578997949371114e-06
6106;8.446000720141456e-06
6107;8.549002814106643e-06
6108;8.613998943474144e-06
6109;8.484999852953479e-06
6110;8.586997864767909e-06
6111;8.680999599164352e-06
6112;8.636001439299434e-06
6113;8.528000762453303e-06
6114;8.721999620320275e-06
6115;8.74499892233871e-06
6116;8.6069994722493e-06
6117;8.59099964145571e-06
6118;8.569000783609226e-06
6119;8.716997399460524e-06
6120;9.019000572152436e-06
6121;8.742001227801666e-06
6122;8.524999429937452e-06
6123;8.623999747214839e-06
6124;8.740000339457765e-06
6125;8.660997991682962e-06
6126;8.647999493405223e-06
6127;8.73200042406097e-06
6128;8.824998076306656e-06
6129;8.730003173695877e-06
6130;8.55599864735268e-06
6131;8.533999789506197e-06
6132;8.614999387646094e-06
6133;8.531002094969153e-06
6134;8.569000783609226e-06
6135;8.499002433381975e-06
6136;8.721999620320275e-06
6137;8.498998795403168e-06
6138;8.479997632093728e-06
6139;8.737999451113865e-06
6140;8.639002771815285e-06
6141;8.58999919728376e-06
6142;8.541999704902992e-06
6143;8.546998287783936e-06
6144;8.822000381769612e-06
6145;8.552000508643687e-06
6146;8.687999070389196e-06
6147;8.677998266648501e-06
6148;8.806000550976023e-06
6149;8.676997822476551e-06
6150;8.789997082203627e-06
6151;8.552000508643687e-06
6152;8.623999747214839e-06
6153;8.674000127939507e-06
6154;8.588001946918666e-06
6155;8.686001820024103e-06
6156;1.0802999895531684e-05
6157;8.686998626217246e-06
6158;8.710001566214487e-06
6159;8.741000783629715e-06
6160;8.770999556872994e-06
6161;8.719001925783232e-06
6162;8.76400008564815e-06
6163;8.80200241226703e-06
6164;8.826998964650556e-06
6165;8.799997885944322e-06
6166;8.830000297166407e-06
6167;8.762999641476199e-06
6168;8.517999958712608e-06
6169;8.720002369955182e-06
6170;8.720999176148325e-06
6171;8.697999874129891e-06
6172;8.57600025483407e-06
6173;9.034996764967218e-06
6174;8.651997632114217e-06
6175;8.746003004489467e-06
6176;8.843999239616096e-06
6177;8.837996574584395e-06
6178;8.789000276010484e-06
6179;8.695998985785991e-06
6180;8.790000720182434e-06
6181;8.73200042406097e-06
6182;8.53799792821519e-06
6183;8.670001989230514e-06
6184;8.531002094969153e-06
6185;8.719998731976375e-06
6186;8.736999006941915e-06
6187;1.0416999430162832e-05
6188;8.754999726079404e-06
6189;8.884002454578876e-06
6190;8.850001904647797e-06
6191;8.791001164354384e-06
6192;8.677001460455358e-06
6193;8.72699820320122e-06
6194;8.620998414698988e-06
6195;8.912997145671397e-06
6196;8.697999874129891e-06
6197;8.760998753132299e-06
6198;8.528000762453303e-06
6199;8.56999758980237e-06
6200;8.48800118546933e-06
6201;8.898001397028565e-06
6202;8.655999408802018e-06
6203;8.605999028077349e-06
6204;8.774000889388844e-06
6205;8.642000466352329e-06
6206;8.656999852973968e-06
6207;8.741000783629715e-06
6208;8.71399970492348e-06
6209;8.598002750659361e-06
6210;8.721999620320275e-06
6211;8.47400224301964e-06
6212;8.689999958733097e-06
6213;9.33900082600303e-06
6214;8.663999324198812e-06
6215;8.705999789526686e-06
6216;8.513998182024807e-06
6217;8.735998562769964e-06
6218;8.702998457010835e-06
6219;8.506998710799962e-06
6220;9.16199860512279e-06
6221;8.699000318301842e-06
6222;8.664999768370762e-06
6223;8.710001566214487e-06
6224;8.74900069902651e-06
6225;8.843999239616096e-06
6226;8.672999683767557e-06
6227;8.648999937577173e-06
6228;8.9230015873909e-06
6229;8.827999408822507e-06
6230;8.57099803397432e-06
6231;8.648999937577173e-06
6232;8.797000191407278e-06
6233;8.769999112701043e-06
6234;8.719998731976375e-06
6235;8.799997885944322e-06
6236;8.803999662632123e-06
6237;8.686998626217246e-06
6238;8.752998837735504e-06
6239;8.658000297145918e-06
6240;8.45199974719435e-06
6241;8.504001016262919e-06
6242;8.949999028118327e-06
6243;8.585000614402816e-06
6244;8.59300052979961e-06
6245;8.601000445196405e-06
6246;1.1472002370283008e-05
6247;8.668997907079756e-06
6248;8.710001566214487e-06
6249;8.721999620320275e-06
6250;8.700000762473792e-06
6251;8.522998541593552e-06
6252;8.685998182045296e-06
6253;8.66500340634957e-06
6254;8.726001397008076e-06
6255;8.624996553407982e-06
6256;8.848001016303897e-06
6257;8.618000720161945e-06
6258;8.474999049212784e-06
6259;8.625000191386789e-06
6260;8.860999514581636e-06
6261;8.947001333581284e-06
6262;8.781997166806832e-06
6263;8.647999493405223e-06
6264;8.817001798888668e-06
6265;8.597999112680554e-06
6266;8.650997187942266e-06
6267;8.641000022180378e-06
6268;8.603001333540305e-06
6269;8.645998605061322e-06
6270;8.662002073833719e-06
6271;8.736999006941915e-06
6272;8.64600224304013e-06
6273;8.72799864737317e-06
6274;8.631999662611634e-06
6275;8.758997864788398e-06
6276;8.59099964145571e-06
6277;1.0128998837899417e-05
6278;9.039002179633826e-06
6279;8.73200042406097e-06
6280;8.757997420616448e-06
6281;8.683997293701395e-06
6282;9.02499959920533e-06
6283;8.824001270113513e-06
6284;8.797000191407278e-06
6285;8.842998795444146e-06
6286;8.769999112701043e-06
6287;8.723000064492226e-06
6288;8.809998689685017e-06
6289;8.738999895285815e-06
6290;8.69399809744209e-06
6291;8.498998795403168e-06
6292;8.686998626217246e-06
6293;8.687999070389196e-06
6294;9.02700048754923e-06
6295;8.738999895285815e-06
6296;8.774997695581988e-06
6297;8.619997970527038e-06
6298;8.59200008562766e-06
6299;8.650000381749123e-06
6300;1.5251000149874017e-05
6301;9.196999599225819e-06
6302;8.668001100886613e-06
6303;8.710001566214487e-06
6304;8.676001016283408e-06
6305;8.653001714264974e-06
6306;8.799997885944322e-06
6307;8.672002877574414e-06
6308;8.651000825921074e-06
6309;8.577000699006021e-06
6310;8.663002518005669e-06
6311;8.817998605081812e-06
6312;8.700000762473792e-06
6313;8.696999429957941e-06
6314;8.759001502767205e-06
6315;8.74800025485456e-06
6316;8.833998435875401e-06
6317;8.721999620320275e-06
6318;8.678001904627308e-06
6319;8.530001650797203e-06
6320;8.667000656714663e-06
6321;8.767001418164e-06
6322;8.494000212522224e-06
6323;9.028997737914324e-06
6324;8.686001820024103e-06
6325;8.668001100886613e-06
6326;8.724000508664176e-06
6327;8.88399881660007e-06
6328;8.820003131404519e-06
6329;8.511000487487763e-06
6330;8.718001481611282e-06
6331;8.723000064492226e-06
6332;8.86499765329063e-06
6333;8.954000804806128e-06
6334;8.76400008564815e-06
6335;8.603001333540305e-06
6336;1.0512001608731225e-05
6337;8.910999895306304e-06
6338;9.103998309001327e-06
6339;8.710001566214487e-06
6340;8.889997843652964e-06
6341;8.900002285372466e-06
6342;8.859999070409685e-06
